,latitude,longitude,diameter_mm,length_cm_drilled,length_cm_concrete,date
11777,-21.98392,-46.78944,250,1592,1600,2019-12-03
11778,-21.98393,-46.78936,250,1608,1616,2019-11-29
11779,-21.98394,-46.78945,250,1608,1608,2019-12-02
11780,-21.98395,-46.78953,250,1608,1616,2019-12-03
11781,-21.98395,-46.78957,250,1608,1608,2019-12-04
11782,-21.98396,-46.78952,250,1608,1608,2019-11-29
11783,-21.98396,-46.78936,250,1624,1616,2019-12-02
11784,-21.98396,-46.78975,250,1608,1616,2019-12-04
11785,-21.98397,-46.78958,250,1608,1616,2019-12-04
11786,-21.98398,-46.78961,250,1608,1616,2019-12-04
11787,-21.98398,-46.78943,250,1600,1608,2019-12-04
11788,-21.98398,-46.78971,250,1608,1608,2019-12-04
11789,-21.98398,-46.78961,250,1600,1608,2019-12-04
11790,-21.98399,-46.78965,250,1600,1608,2019-12-04
11791,-21.98401,-46.78956,250,1608,1616,2019-12-04
11792,-21.98402,-46.78953,250,1608,1624,2019-11-29
11793,-21.98402,-46.78962,250,1600,1608,2019-12-04
11794,-21.98403,-46.78957,250,1608,1608,2019-11-29
11795,-21.98403,-46.78982,250,1608,1608,2019-12-02
11796,-21.98404,-46.78942,250,1640,1632,2019-12-02
11797,-21.98404,-46.78966,250,1600,1608,2019-12-04
11798,-21.98405,-46.78942,250,1600,1608,2019-12-04
11799,-21.98407,-46.78955,250,1608,1616,2019-12-04
11800,-21.98411,-46.78952,250,1608,1616,2019-12-04
11801,-21.98415,-46.7901,250,1608,1608,2019-12-04
11802,-21.98415,-46.78928,250,1608,1608,2019-12-04
11803,-21.98422,-46.79012,250,1608,1624,2019-12-04
11804,-21.98429,-46.7891,250,1608,1608,2019-12-02
11805,-21.98459,-46.78919,250,1608,1608,2019-12-02
11806,-21.98464,-46.79012,250,1608,1608,2019-12-02
11807,-21.99219,-47.42738,250,1208,1072,2017-03-31
11808,-21.99222,-47.42722,250,1208,1104,2017-03-30
11809,-21.99222,-47.42723,250,1208,1184,2017-03-30
11810,-21.99222,-47.42711,250,1160,1144,2017-03-30
11811,-21.99222,-47.42739,250,1152,1112,2017-03-31
11812,-21.99223,-47.42717,250,1208,1160,2017-03-30
11813,-21.99223,-47.42715,250,1208,1192,2017-03-30
11814,-21.99223,-47.42742,250,1208,1152,2017-03-31
11815,-21.99224,-47.42753,300,1152,1112,2017-04-03
11816,-21.99225,-47.42747,300,1208,1160,2017-04-03
11817,-21.99225,-47.42753,300,1208,1152,2017-04-03
11818,-21.99225,-47.42715,250,1200,1144,2017-03-30
11819,-21.99225,-47.42728,250,1000,1160,2017-03-30
11820,-21.99225,-47.42728,250,1176,1168,2017-03-30
11821,-21.99225,-47.42725,250,1208,1160,2017-03-30
11822,-21.99225,-47.42727,250,1208,1200,2017-03-30
11823,-21.99225,-47.42756,250,1208,1136,2017-03-31
11824,-21.99226,-47.42748,300,1208,1200,2017-04-03
11825,-21.99226,-47.42738,300,1208,1152,2017-04-03
11826,-21.99226,-47.42721,250,1208,1032,2017-03-30
11827,-21.99226,-47.42715,250,1208,1192,2017-03-30
11828,-21.99226,-47.42716,250,1208,1192,2017-03-30
11829,-21.99226,-47.42758,250,1192,1208,2017-03-31
11830,-21.99226,-47.42736,250,1184,1128,2017-03-31
11831,-21.99227,-47.42741,300,1208,1184,2017-04-03
11832,-21.99227,-47.42735,300,1208,1200,2017-04-03
11833,-21.99227,-47.4272,250,1200,1136,2017-03-30
11834,-21.99227,-47.42716,250,1208,1160,2017-03-30
11835,-21.99227,-47.42733,250,1080,1088,2017-03-31
11836,-21.99227,-47.42717,300,1040,1000,2017-03-31
11837,-21.99227,-47.42743,250,1208,1192,2017-03-31
11838,-21.99228,-47.42721,250,1208,1192,2017-03-30
11839,-21.99228,-47.42719,300,1008,976,2017-03-31
11840,-21.99228,-47.42722,300,1096,1080,2017-03-31
11841,-21.99229,-47.42742,300,1152,1128,2017-04-03
11842,-21.99229,-47.42732,250,1208,1152,2017-03-30
11843,-21.99229,-47.42757,250,1120,1144,2017-03-31
11844,-21.9923,-47.42757,300,1208,1208,2017-04-03
11845,-21.9923,-47.42753,300,1200,1184,2017-04-03
11846,-21.9923,-47.42726,250,1200,1160,2017-03-30
11847,-21.9923,-47.42723,250,1176,1096,2017-03-30
11848,-21.9923,-47.42723,250,1200,1168,2017-03-30
11849,-21.9923,-47.42725,250,1208,1152,2017-03-30
11850,-21.9923,-47.42735,250,1208,1152,2017-03-30
11851,-21.9923,-47.4272,250,1208,1128,2017-03-30
11852,-21.9923,-47.42728,250,1216,1192,2017-03-30
11853,-21.9923,-47.42758,250,1208,1144,2017-03-31
11854,-21.9923,-47.14454,500,728,768,2019-04-24
11855,-21.99231,-47.42733,300,1208,1160,2017-04-03
11856,-21.99231,-47.42738,300,1208,1192,2017-04-03
11857,-21.99231,-47.42741,300,1152,1160,2017-04-03
11858,-21.99231,-47.42753,300,1200,1152,2017-04-03
11859,-21.99231,-47.42717,250,1208,1160,2017-03-30
11860,-21.99231,-47.42722,250,1208,1096,2017-03-30
11861,-21.99231,-47.42726,250,1208,1200,2017-03-30
11862,-21.99231,-47.42736,250,1216,1136,2017-03-31
11863,-21.99231,-47.42737,250,1208,1176,2017-03-31
11864,-21.99231,-47.42738,300,1208,1160,2017-03-31
11865,-21.99231,-47.42762,250,1176,1176,2017-03-31
11866,-21.99231,-47.42745,250,1160,1168,2017-03-31
11867,-21.99232,-47.42737,300,1208,1200,2017-04-03
11868,-21.99232,-47.42755,300,1208,1184,2017-04-03
11869,-21.99232,-47.42748,300,1208,1208,2017-04-03
11870,-21.99232,-47.42755,300,1208,1184,2017-04-03
11871,-21.99232,-47.42736,300,1208,1200,2017-04-03
11872,-21.99232,-47.42736,300,1208,1136,2017-04-03
11873,-21.99232,-47.42755,300,1208,1160,2017-04-03
11874,-21.99232,-47.42727,250,1208,1152,2017-03-30
11875,-21.99232,-47.42728,250,1208,1160,2017-03-30
11876,-21.99232,-47.42727,250,1208,1160,2017-03-30
11877,-21.99232,-47.42735,250,1192,1168,2017-03-30
11878,-21.99232,-47.42735,250,1208,1176,2017-03-30
11879,-21.99232,-47.42726,250,1208,1184,2017-03-30
11880,-21.99232,-47.42738,250,1208,1200,2017-03-31
11881,-21.99232,-47.42748,300,1208,1160,2017-03-31
11882,-21.99232,-47.42749,250,1208,1208,2017-03-31
11883,-21.99232,-47.42742,250,1208,1192,2017-03-31
11884,-21.99232,-47.42756,250,1208,1160,2017-03-31
11885,-21.99232,-47.42733,300,1216,1024,2017-03-31
11886,-21.99232,-47.4276,250,1208,1184,2017-03-31
11887,-21.99232,-47.42755,250,1208,1152,2017-03-31
11888,-21.99232,-47.1444,500,808,792,2019-04-24
11889,-21.99233,-47.42754,300,1208,1160,2017-04-03
11890,-21.99233,-47.42745,250,1200,1160,2017-03-31
11891,-21.99233,-47.42746,250,1208,1112,2017-03-31
11892,-21.99233,-47.42747,300,1208,1232,2017-03-31
11893,-21.99233,-47.14462,500,760,800,2019-04-24
11894,-21.99233,-47.14444,500,792,800,2019-04-24
11895,-21.99234,-47.42754,300,1208,1176,2017-04-03
11896,-21.99234,-47.42751,300,1208,1184,2017-04-03
11897,-21.99234,-47.42751,300,1208,1160,2017-04-03
11898,-21.99234,-47.42728,250,1208,1192,2017-03-30
11899,-21.99234,-47.42734,300,992,1016,2017-03-31
11900,-21.99235,-47.42753,300,1208,1192,2017-03-31
11901,-21.99235,-47.4276,250,1208,1160,2017-03-31
11902,-21.99235,-47.4276,250,1208,1160,2017-03-31
11903,-21.99235,-47.14464,500,760,760,2019-04-24
11904,-21.99237,-47.42756,300,1216,1152,2017-04-03
11905,-21.99237,-47.14445,500,712,752,2019-04-24
11906,-21.99238,-47.14447,500,736,752,2019-04-24
11907,-21.99238,-47.14441,500,768,768,2019-04-24
11908,-21.99241,-47.14448,500,512,480,2019-04-24
11909,-21.99243,-47.14456,500,760,760,2019-04-24
11910,-21.99432,-47.43589,500,1416,1416,2020-07-17
11911,-21.99651,-47.43665,400,808,832,2020-06-25
11912,-21.99654,-47.43667,400,808,816,2020-06-26
11913,-21.99654,-47.43667,400,808,816,2020-06-25
11914,-21.99655,-47.43667,400,808,816,2020-06-26
11915,-21.99656,-47.43664,400,816,808,2020-06-25
11916,-21.99657,-47.43666,400,808,816,2020-06-26
11917,-21.99659,-47.43668,400,808,816,2020-06-26
11918,-21.99659,-47.43693,400,808,816,2020-06-26
11919,-21.99659,-47.43659,400,808,816,2020-06-26
11920,-21.99659,-47.43666,400,816,808,2020-06-26
11921,-21.99659,-47.43673,400,808,808,2020-06-25
11922,-21.9966,-47.43672,400,808,816,2020-06-26
11923,-21.9966,-47.43673,400,808,808,2020-06-26
11924,-21.9966,-47.4369,400,808,816,2020-06-26
11925,-21.99661,-47.43682,400,808,816,2020-06-26
11926,-21.99661,-47.43677,400,808,816,2020-06-26
11927,-21.99661,-47.43675,400,808,816,2020-06-26
11928,-21.99661,-47.4369,400,808,816,2020-06-25
11929,-21.99661,-47.43679,400,808,816,2020-06-25
11930,-21.99661,-47.43683,400,808,800,2020-06-25
11931,-21.99661,-47.43662,400,808,848,2020-06-25
11932,-21.99662,-47.43679,400,808,816,2020-06-26
11933,-21.99662,-47.43695,400,808,808,2020-06-26
11934,-21.99662,-47.43691,400,808,808,2020-06-25
11935,-21.99662,-47.43662,400,816,824,2020-06-25
11936,-21.99663,-47.43682,400,808,808,2020-06-26
11937,-21.99663,-47.43699,400,808,816,2020-06-26
11938,-21.99663,-47.43668,400,808,816,2020-06-25
11939,-21.99663,-47.43663,400,808,808,2020-06-25
11940,-21.99663,-47.43684,400,808,816,2020-06-25
11941,-21.99664,-47.43685,400,808,816,2020-06-26
11942,-21.99664,-47.43668,400,808,816,2020-06-26
11943,-21.99664,-47.43664,400,808,808,2020-06-26
11944,-21.99664,-47.43665,400,808,800,2020-06-25
11945,-21.99664,-47.43663,400,808,832,2020-06-25
11946,-21.99664,-47.43663,400,808,816,2020-06-25
11947,-21.99664,-47.43664,400,808,816,2020-06-25
11948,-21.99665,-47.43688,400,808,824,2020-06-26
11949,-21.99665,-47.43664,400,808,816,2020-06-25
11950,-21.99665,-47.4369,400,816,824,2020-06-25
11951,-21.99665,-47.43657,400,808,816,2020-06-25
11952,-21.99665,-47.43681,400,808,816,2020-06-25
11953,-21.99666,-47.43688,400,808,816,2020-06-26
11954,-21.99666,-47.4369,400,752,264,2020-06-25
11955,-21.99667,-47.43698,400,816,816,2020-06-26
11956,-21.99667,-47.43696,400,792,800,2020-06-25
11957,-21.99667,-47.43666,400,808,824,2020-06-25
11958,-21.99668,-47.43664,400,816,816,2020-06-26
11959,-21.99668,-47.43699,400,808,808,2020-06-25
11960,-21.99668,-47.43695,400,808,816,2020-06-25
11961,-21.9967,-47.43699,400,808,808,2020-06-25
11962,-21.99671,-47.4366,400,800,808,2020-06-26
11963,-21.99672,-47.43665,400,808,816,2020-06-25
11964,-21.99672,-47.43696,400,24,40,2020-06-25
11965,-21.99677,-47.43693,500,1440,1440,2020-07-17
11966,-21.99681,-47.43695,500,1416,1360,2020-07-17
11967,-21.99683,-47.43694,500,1368,1376,2020-07-17
11968,-21.99684,-47.43695,500,1408,1408,2020-07-17
11969,-21.99684,-47.43694,500,1488,1488,2020-07-17
11970,-21.99693,-47.43651,400,808,824,2020-06-26
11971,-21.99694,-47.45229,250,616,608,2016-05-18
11972,-21.99698,-47.45157,250,816,800,2016-04-04
11973,-21.99699,-47.45227,250,608,600,2016-05-18
11974,-21.997,-47.45229,250,608,616,2016-05-18
11975,-21.997,-47.45157,250,808,808,2016-04-04
11976,-21.99701,-47.45229,250,616,608,2016-05-18
11977,-21.99702,-47.45224,250,608,632,2016-05-18
11978,-21.99707,-47.45225,250,608,616,2016-05-18
11979,-21.99711,-47.45224,250,608,568,2016-05-18
11980,-21.99711,-47.45162,250,808,792,2016-04-04
11981,-21.99713,-47.45227,250,608,624,2016-05-18
11982,-21.99714,-47.45163,250,808,808,2016-04-04
11983,-21.99715,-47.45227,250,608,592,2016-05-18
11984,-21.99716,-47.45167,250,816,776,2016-04-08
11985,-21.99716,-47.4516,250,840,792,2016-04-08
11986,-21.99716,-47.45166,250,808,816,2016-04-04
11987,-21.99717,-47.45226,250,608,576,2016-05-18
11988,-21.99717,-47.45172,250,824,720,2016-04-08
11989,-21.99718,-47.45226,250,608,576,2016-05-18
11990,-21.99719,-47.4516,250,824,680,2016-04-08
11991,-21.99721,-47.45227,250,608,616,2016-05-18
11992,-21.99726,-47.45222,250,608,576,2016-05-18
11993,-21.99727,-47.45222,250,608,600,2016-05-18
11994,-21.99732,-47.43624,400,808,816,2020-06-26
11995,-21.99733,-47.45224,250,616,584,2016-05-18
11996,-21.99733,-47.45227,250,616,568,2016-05-18
11997,-21.99734,-47.45223,250,608,560,2016-05-18
11998,-21.99736,-47.4522,250,616,576,2016-05-18
11999,-21.99742,-47.45221,250,608,600,2016-05-18
12000,-21.99743,-47.45218,250,608,576,2016-05-18
12001,-21.99743,-47.4522,250,608,600,2016-05-18
12002,-21.99745,-47.45219,250,608,600,2016-05-18
12003,-21.99747,-47.45219,250,616,600,2016-05-18
12004,-21.99751,-47.45212,250,608,584,2016-05-18
12005,-21.99751,-47.45217,250,616,584,2016-05-18
12006,-21.99753,-47.45215,250,616,568,2016-05-18
12007,-21.99761,-47.45218,250,608,576,2016-05-18
12008,-21.99763,-47.45217,250,608,592,2016-05-18
12009,-21.99764,-47.45219,250,608,464,2016-05-18
12010,-21.99766,-47.45221,250,608,576,2016-05-18
12011,-21.99768,-47.4522,250,608,592,2016-05-18
12012,-21.99769,-47.45222,250,608,584,2016-05-18
12013,-21.99772,-47.45223,250,608,576,2016-05-18
12014,-22.00016,-47.43079,300,552,560,2018-03-15
12015,-22.00017,-47.4308,250,808,808,2018-05-15
12016,-22.00017,-47.43087,300,544,568,2018-03-15
12017,-22.00018,-47.43088,300,560,528,2018-03-15
12018,-22.00018,-47.43077,300,568,544,2018-03-15
12019,-22.00018,-47.43081,300,560,552,2018-03-15
12020,-22.0002,-47.43086,250,808,832,2018-05-15
12021,-22.0002,-47.43086,250,808,816,2018-05-15
12022,-22.0002,-47.43078,300,536,536,2018-03-15
12023,-22.0002,-47.43074,300,512,528,2018-03-15
12024,-22.0002,-47.43082,300,568,560,2018-03-15
12025,-22.00021,-47.43084,250,808,824,2018-05-15
12026,-22.00021,-47.43085,300,560,552,2018-03-15
12027,-22.00021,-47.43086,300,536,576,2018-03-15
12028,-22.00021,-47.43082,300,560,552,2018-03-15
12029,-22.00022,-47.4309,250,808,808,2018-05-14
12030,-22.00022,-47.4309,250,808,824,2018-05-14
12031,-22.00022,-47.43088,250,808,808,2018-05-15
12032,-22.00022,-47.43089,300,552,536,2018-03-15
12033,-22.00022,-47.4309,300,520,504,2018-03-15
12034,-22.00022,-47.43088,300,512,520,2018-03-15
12035,-22.00022,-47.431,300,552,552,2018-03-15
12036,-22.00022,-47.43075,300,536,560,2018-03-15
12037,-22.00023,-47.43089,250,808,840,2018-05-14
12038,-22.00023,-47.43097,300,528,480,2018-03-15
12039,-22.00023,-47.43099,300,560,568,2018-03-15
12040,-22.00023,-47.43101,300,560,544,2018-03-15
12041,-22.00023,-47.43097,300,536,544,2018-03-15
12042,-22.00023,-47.43095,300,552,560,2018-03-15
12043,-22.00023,-47.43095,300,544,536,2018-03-15
12044,-22.00023,-47.4309,300,568,536,2018-03-15
12045,-22.00023,-47.43097,300,416,408,2018-03-15
12046,-22.00024,-47.43087,250,808,808,2018-05-14
12047,-22.00024,-47.43095,250,920,912,2018-05-14
12048,-22.00024,-47.43077,250,848,872,2018-05-15
12049,-22.00024,-47.43079,250,808,824,2018-05-15
12050,-22.00024,-47.43075,250,792,792,2018-05-15
12051,-22.00024,-47.43085,300,544,536,2018-03-15
12052,-22.00024,-47.43084,300,504,520,2018-03-15
12053,-22.00024,-47.43075,300,536,560,2018-03-15
12054,-22.00025,-47.43096,250,808,832,2018-05-14
12055,-22.00025,-47.43073,250,800,792,2018-05-15
12056,-22.00025,-47.43083,250,808,808,2018-05-15
12057,-22.00025,-47.43075,250,800,800,2018-05-15
12058,-22.00025,-47.43096,300,480,520,2018-03-15
12059,-22.00025,-47.431,300,560,576,2018-03-15
12060,-22.00025,-47.43099,300,560,544,2018-03-15
12061,-22.00025,-47.43095,300,560,520,2018-03-15
12062,-22.00026,-47.43082,250,728,744,2018-05-15
12063,-22.00026,-47.43073,250,760,808,2018-05-15
12064,-22.00026,-47.43072,250,768,784,2018-05-15
12065,-22.00026,-47.43086,250,808,816,2018-05-15
12066,-22.00026,-47.43085,250,808,816,2018-05-15
12067,-22.00026,-47.43073,250,760,784,2018-05-15
12068,-22.00026,-47.431,300,560,584,2018-03-15
12069,-22.00027,-47.43092,250,808,808,2018-05-14
12070,-22.00027,-47.43088,250,808,808,2018-05-14
12071,-22.00027,-47.43094,250,808,792,2018-05-14
12072,-22.00027,-47.4309,250,808,800,2018-05-14
12073,-22.00027,-47.43075,250,808,824,2018-05-15
12074,-22.00027,-47.43075,250,808,840,2018-05-15
12075,-22.00027,-47.43094,300,576,528,2018-03-15
12076,-22.00028,-47.43093,250,808,808,2018-05-14
12077,-22.00028,-47.43101,300,552,544,2018-03-15
12078,-22.00028,-47.43099,300,552,560,2018-03-15
12079,-22.00028,-47.431,300,512,536,2018-03-15
12080,-22.00029,-47.43089,250,808,792,2018-05-14
12081,-22.00029,-47.43087,250,808,768,2018-05-14
12082,-22.00029,-47.43087,250,808,816,2018-05-14
12083,-22.00029,-47.43077,250,768,784,2018-05-15
12084,-22.00029,-47.43074,250,808,832,2018-05-15
12085,-22.0003,-47.43093,250,816,824,2018-05-14
12086,-22.0003,-47.43082,250,800,792,2018-05-14
12087,-22.0003,-47.43091,250,808,816,2018-05-14
12088,-22.0003,-47.43077,250,760,752,2018-05-15
12089,-22.0003,-47.43075,250,808,768,2018-05-15
12090,-22.0003,-47.43099,300,656,600,2018-03-15
12091,-22.00031,-47.43091,250,816,832,2018-05-14
12092,-22.00031,-47.43082,250,792,808,2018-05-15
12093,-22.00032,-47.43087,250,808,816,2018-05-14
12094,-22.00032,-47.43075,250,808,824,2018-05-15
12095,-22.00032,-47.43078,250,808,816,2018-05-15
12096,-22.00033,-47.43091,250,808,816,2018-05-14
12097,-22.00033,-47.43084,250,280,288,2018-05-14
12098,-22.00033,-47.43087,250,800,784,2018-05-14
12099,-22.00033,-47.43079,250,808,824,2018-05-14
12100,-22.00033,-47.43089,250,808,768,2018-05-14
12101,-22.00033,-47.43085,250,808,776,2018-05-14
12102,-22.00033,-47.4309,250,808,800,2018-05-14
12103,-22.00033,-47.43079,250,784,792,2018-05-15
12104,-22.00033,-47.43078,250,808,808,2018-05-15
12105,-22.00033,-47.43076,250,168,152,2018-05-15
12106,-22.00034,-47.43091,250,744,728,2018-05-14
12107,-22.00034,-47.43091,250,768,776,2018-05-14
12108,-22.00034,-47.43087,250,768,760,2018-05-14
12109,-22.00034,-47.43094,250,808,840,2018-05-14
12110,-22.00034,-47.43083,250,776,784,2018-05-14
12111,-22.00034,-47.43092,250,808,816,2018-05-14
12112,-22.00034,-47.43089,250,784,792,2018-05-14
12113,-22.00034,-47.43084,250,808,800,2018-05-14
12114,-22.00034,-47.43091,250,808,768,2018-05-14
12115,-22.00035,-47.4309,250,808,776,2018-05-14
12116,-22.00035,-47.43081,250,808,840,2018-05-15
12117,-22.00035,-47.43081,250,824,864,2018-05-15
12118,-22.00035,-47.43095,300,544,576,2018-03-15
12119,-22.00036,-47.43086,250,808,800,2018-05-14
12120,-22.00036,-47.43092,250,792,784,2018-05-14
12121,-22.00036,-47.43091,250,792,792,2018-05-14
12122,-22.00036,-47.43092,250,816,824,2018-05-14
12123,-22.00037,-47.43098,250,808,800,2018-05-14
12124,-22.00037,-47.43095,300,536,520,2018-03-15
12125,-22.00038,-47.43082,250,800,800,2018-05-14
12126,-22.00038,-47.43092,250,808,800,2018-05-14
12127,-22.00038,-47.43095,300,560,544,2018-03-15
12128,-22.00038,-47.43095,300,552,568,2018-03-15
12129,-22.00246,-47.89067,350,1608,1568,2019-10-24
12130,-22.00328,-47.43199,250,808,864,2020-10-13
12131,-22.00338,-53.22774,300,1104,1104,2020-02-06
12132,-22.00344,-47.43219,250,808,904,2020-10-14
12133,-22.0035,-47.432,250,808,888,2020-10-14
12134,-22.00351,-47.43202,250,808,888,2020-10-14
12135,-22.00352,-47.43207,250,816,904,2020-10-14
12136,-22.00353,-47.43207,250,808,904,2020-10-14
12137,-22.00358,-47.43219,250,808,880,2020-10-14
12138,-22.00359,-47.43221,250,840,912,2020-10-14
12139,-22.00359,-47.43197,250,816,872,2020-10-13
12140,-22.00359,-47.43203,250,824,872,2020-10-13
12141,-22.0036,-47.43215,250,816,872,2020-10-13
12142,-22.00361,-47.43205,250,816,832,2020-10-13
12143,-22.00361,-47.43198,250,808,864,2020-10-13
12144,-22.00361,-47.43205,250,832,824,2020-10-13
12145,-22.00362,-47.43206,250,808,888,2020-10-14
12146,-22.00364,-47.43211,250,816,864,2020-10-14
12147,-22.00364,-47.43215,250,808,840,2020-10-13
12148,-22.00364,-47.43203,250,808,864,2020-10-13
12149,-22.00364,-47.43193,250,808,880,2020-10-13
12150,-22.00365,-47.43222,250,808,912,2020-10-14
12151,-22.00365,-47.43184,250,816,848,2020-10-13
12152,-22.00366,-47.43197,250,832,888,2020-10-13
12153,-22.00366,-47.43206,250,816,840,2020-10-13
12154,-22.00367,-47.43212,250,808,888,2020-10-14
12155,-22.00367,-47.43214,250,816,872,2020-10-13
12156,-22.00367,-47.4321,250,816,912,2020-10-13
12157,-22.00367,-47.43198,250,808,864,2020-10-13
12158,-22.00368,-47.43204,250,824,864,2020-10-13
12159,-22.00368,-47.43199,250,816,864,2020-10-13
12160,-22.00369,-47.43202,250,824,872,2020-10-13
12161,-22.0037,-47.43203,250,864,1008,2020-10-13
12162,-22.0037,-47.43214,250,816,848,2020-10-13
12163,-22.00371,-47.43199,250,808,848,2020-10-13
12164,-22.00372,-47.43213,250,816,856,2020-10-13
12165,-22.00373,-47.43211,250,816,872,2020-10-13
12166,-22.00373,-47.43208,250,808,848,2020-10-13
12167,-22.00374,-47.43203,250,816,856,2020-10-13
12168,-22.0038,-47.43219,250,832,808,2020-10-13
12169,-22.00405,-47.43247,250,808,880,2020-10-13
12170,-22.00406,-47.43235,250,808,888,2020-10-14
12171,-22.00516,-47.89496,400,912,888,2018-10-09
12172,-22.00521,-47.8949,400,1208,1200,2018-10-08
12173,-22.00521,-47.89487,400,1040,816,2018-10-09
12174,-22.00522,-47.89482,400,1208,1072,2018-10-09
12175,-22.00522,-47.89482,400,1208,1072,2018-10-09
12176,-22.00523,-47.89497,400,872,808,2018-10-08
12177,-22.00523,-47.89493,400,1208,1184,2018-10-08
12178,-22.00523,-47.8949,400,1112,1040,2018-10-09
12179,-22.00524,-47.89488,400,1208,1144,2018-10-08
12180,-22.00524,-47.89489,400,1208,816,2018-10-08
12181,-22.00525,-47.89485,400,1208,1160,2018-10-08
12182,-22.00525,-47.89491,400,1208,1120,2018-10-09
12183,-22.00525,-47.89491,400,1216,1192,2018-10-09
12184,-22.00526,-47.89484,400,1208,1176,2018-10-08
12185,-22.00526,-47.89492,400,1208,1144,2018-10-08
12186,-22.00526,-47.89487,400,1216,1168,2018-10-08
12187,-22.00527,-47.89484,400,1216,1136,2018-10-08
12188,-22.00528,-47.89497,400,1208,1128,2018-10-08
12189,-22.00529,-47.89493,400,1216,1200,2018-10-09
12190,-22.0053,-47.89493,400,888,848,2018-10-09
12191,-22.0053,-47.89502,400,1208,936,2018-10-09
12192,-22.00531,-47.89497,400,1208,1176,2018-10-08
12193,-22.00531,-47.89493,400,528,936,2018-10-08
12194,-22.00531,-47.89489,400,1208,1200,2018-10-09
12195,-22.00531,-47.89501,400,1208,904,2018-10-09
12196,-22.00532,-47.89498,400,1208,1136,2018-10-09
12197,-22.00533,-47.89494,400,1208,1008,2018-10-09
12198,-22.00534,-47.89496,400,1208,1176,2018-10-09
12199,-22.00535,-47.89497,400,1216,1152,2018-10-08
12200,-22.00535,-47.8949,400,1208,1160,2018-10-08
12201,-22.00536,-47.89492,400,448,456,2018-10-08
12202,-22.00536,-47.89495,400,1208,1160,2018-10-09
